id,name,scientific,order,family,genus,species,image,paragraph
myid,Pachysandra,none,Buxales,Buxaceae,Pachysandra,none,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Pachysandra_terminalis0.jpg/220px-Pachysandra_terminalis0.jpg,"<p>See text
</p>"
myid,Pachystachys,none,Lamiales,Acanthaceae,Pachystachys,none,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Pachystachys_spicata.jpg/220px-Pachystachys_spicata.jpg,"<p>12 species, see text
</p>"
myid,Pachystegia,none,Asterales,Asteraceae,Pachystegia,none,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Pachystegia_insignis_%28Flower%29.jpg/220px-Pachystegia_insignis_%28Flower%29.jpg,"<p><i><b>Pachystegia</b></i> is a <a href=""/wiki/Genus"" title=""Genus"">genus</a> of shrubs in the <a href=""/wiki/Asteraceae"" title=""Asteraceae"">daisy family</a> described as a genus in 1925.<sup class=""reference"" id=""cite_ref-1""><a href=""#cite_note-1"">[1]</a></sup><sup class=""reference"" id=""cite_ref-2""><a href=""#cite_note-2"">[2]</a></sup>
</p>"
myid,Pachystima,none,Celastrales,Celastraceae,Paxistima,none,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Paxistima_myrsinites_15620.JPG/220px-Paxistima_myrsinites_15620.JPG,"<p>2 (see text)
</p>"
myid,Pachyveria,none,Saxifragales,Crassulaceae,Pachyveria,none,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Crassulaceae_X_Pachyveria_%22exotica%22.JPG/220px-Crassulaceae_X_Pachyveria_%22exotica%22.JPG,"<p><i><b>× Pachyveria</b></i> is a hybrid <a class=""mw-redirect"" href=""/wiki/Succulent"" title=""Succulent"">succulent</a>. They typically grow to 2–6 inches. They grow best in soil full of phosphorus and potassium, but low in nitrogen. <i>Pachyveria</i> are a hybrid cross between <i><a href=""/wiki/Pachyphytum"" title=""Pachyphytum"">Pachyphytum</a></i> and <i><a href=""/wiki/Echeveria"" title=""Echeveria"">Echeveria</a></i>.<a class=""external autonumber"" href=""http://www.thesucculentgarden.com.au/pachv.html"" rel=""nofollow"">[1]</a> <a href=""/wiki/%C3%97_Pachyveria_glauca_%27Little_Jewel%27"" title=""× Pachyveria glauca 'Little Jewel'"">× Pachyveria glauca 'Little Jewel'</a> is a cultivar of × <i>Pachyveria</i>.
</p>"
myid,Peony,none,Saxifragales,none,Paeonia,none,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/PaeoniaSuffruticosa7.jpg/220px-PaeoniaSuffruticosa7.jpg,"<p>and for lower taxa <a href=""#Species"">see text</a>
</p>"
myid,Paliurus,none,Rosales,Rhamnaceae,Paliurus,none,https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Paliurus_spina-christi_4.jpg/220px-Paliurus_spina-christi_4.jpg,"<p>See text
</p>"
myid,Pamianthe,none,none,none,none,none,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Pamianthe_peruviana1CURTIS.jpg/220px-Pamianthe_peruviana1CURTIS.jpg,"<p><i><b>Pamianthe</b></i> is a genus of <a href=""/wiki/South_America"" title=""South America"">South American</a> <a class=""mw-redirect"" href=""/wiki/Bulbous"" title=""Bulbous"">bulbous</a> <a class=""mw-redirect"" href=""/wiki/Perennials"" title=""Perennials"">perennials</a> in the <a href=""/wiki/Amaryllidaceae"" title=""Amaryllidaceae"">Amaryllis family</a>, subfamily <a href=""/wiki/Amaryllidoideae"" title=""Amaryllidoideae"">Amaryllidoideae</a>.<sup class=""reference"" id=""cite_ref-3""><a href=""#cite_note-3"">[3]</a></sup> They can be found in sandy, but rocky areas in <a href=""/wiki/Ecuador"" title=""Ecuador"">Ecuador</a>, <a href=""/wiki/Peru"" title=""Peru"">Peru</a>, and <a href=""/wiki/Bolivia"" title=""Bolivia"">Bolivia</a>.<sup class=""reference"" id=""cite_ref-4""><a href=""#cite_note-4"">[4]</a></sup>
</p>"
myid,Panax,none,Apiales,Araliaceae,Panax,none,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Rod_of_Asclepius2.svg/12px-Rod_of_Asclepius2.svg.png,"<p>Subgenus <i>Panax</i><br>
</br></p>"
myid,Pandanus,none,Pandanales,Pandanaceae,Pandanus,none,https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Pandanus_utilis_fruit.JPG/220px-Pandanus_utilis_fruit.JPG,"<p><i><b>Pandanus</b></i> is a <a href=""/wiki/Genus"" title=""Genus"">genus</a> of <a class=""mw-redirect"" href=""/wiki/Monocot"" title=""Monocot"">monocots</a> with some 750 accepted <a href=""/wiki/Species"" title=""Species"">species</a>.<sup class=""reference"" id=""cite_ref-2""><a href=""#cite_note-2"">[2]</a></sup> They are palm-like, <a href=""/wiki/Dioecy"" title=""Dioecy"">dioecious</a> trees and shrubs native to the Old World tropics and subtropics. <a href=""/wiki/Common_name"" title=""Common name"">Common names</a> include <b>pandan</b><sup class=""reference"" id=""cite_ref-APNI_3-0""><a href=""#cite_note-APNI-3"">[3]</a></sup> (<span class=""nowrap""><span class=""IPA nopopups""><a href=""/wiki/Help:IPA_for_English"" title=""Help:IPA for English"">/<span style=""border-bottom:1px dotted""><span title=""/ˈ/ primary stress follows"">ˈ</span><span title=""'p' in 'pie'"">p</span><span title=""/æ/ short 'a' in 'bad'"">æ</span><span title=""'n' in 'no'"">n</span><span title=""'d' in 'dye'"">d</span><span title=""/ə/ 'a' in 'about'"">ə</span><span title=""'n' in 'no'"">n</span></span>/</a></span></span>),<sup class=""reference"" id=""cite_ref-4""><a href=""#cite_note-4"">[4]</a></sup> <b>screw palm</b>,<sup class=""reference"" id=""cite_ref-APNI_3-1""><a href=""#cite_note-APNI-3"">[3]</a></sup> and <b>screw pine</b>.<sup class=""reference"" id=""cite_ref-APNI_3-2""><a href=""#cite_note-APNI-3"">[3]</a></sup> They are classified in the order <a href=""/wiki/Pandanales"" title=""Pandanales"">Pandanales</a>, family <a href=""/wiki/Pandanaceae"" title=""Pandanaceae"">Pandanaceae</a>.<sup class=""reference"" id=""cite_ref-Hyndman_5-0""><a href=""#cite_note-Hyndman-5"">[5]</a></sup><sup class=""reference"" id=""cite_ref-hawaii1_6-0""><a href=""#cite_note-hawaii1-6"">[6]</a></sup>
</p>"
myid,Pandorea,none,Lamiales,Bignoniaceae,Pandorea,none,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Starr_070906-9102_Pandorea_jasminoides.jpg/220px-Starr_070906-9102_Pandorea_jasminoides.jpg,"<p>See text
</p>"
myid,Panicum,none,Poales,Poaceae,Panicum,none,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Panicum_virgatum.jpg/220px-Panicum_virgatum.jpg,"<p><i><b>Panicum</b></i> (<b>panicgrass</b>)<sup class=""reference"" id=""cite_ref-2""><a href=""#cite_note-2"">[2]</a></sup> is a large genus of about 450 species of <a href=""/wiki/Poaceae"" title=""Poaceae"">grasses</a> native throughout the tropical regions of the world, with a few species extending into the northern temperate zone. They are often large, annual or perennial <a class=""mw-redirect"" href=""/wiki/Grass"" title=""Grass"">grasses</a>, growing to 1–3 m tall.<sup class=""reference"" id=""cite_ref-3""><a href=""#cite_note-3"">[3]</a></sup><sup class=""reference"" id=""cite_ref-4""><a href=""#cite_note-4"">[4]</a></sup>
</p>"
myid,Pansy,none,Malpighiales,Violaceae,Viola,V. tricolor,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Pansy_Flower.jpg/220px-Pansy_Flower.jpg,"<p>
</p>"
myid,Papaver,none,Ranunculales,Papaveraceae,Papaver,none,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Papaver_April_2010-3.jpg/220px-Papaver_April_2010-3.jpg,"<p><i><b>Papaver</b></i> <span class=""nowrap""><span class=""IPA nopopups""><a href=""/wiki/Help:IPA_for_English"" title=""Help:IPA for English"">/<span style=""border-bottom:1px dotted""><span title=""'p' in 'pie'"">p</span><span title=""/ə/ 'a' in 'about'"">ə</span><span title=""/ˈ/ primary stress follows"">ˈ</span><span title=""'p' in 'pie'"">p</span><span title=""/eɪ/ long 'a' in 'base'"">eɪ</span><span title=""'v' in 'vie'"">v</span><span title=""/ər/ 'er' in 'finger'"">ər</span></span>/</a></span></span><sup class=""reference"" id=""cite_ref-2""><a href=""#cite_note-2"">[2]</a></sup> is a <a href=""/wiki/Genus"" title=""Genus"">genus</a> of 70–100 <a href=""/wiki/Species"" title=""Species"">species</a> of frost-tolerant <a href=""/wiki/Annual_plant"" title=""Annual plant"">annuals</a>, <a href=""/wiki/Biennial_plant"" title=""Biennial plant"">biennials</a>, and <a href=""/wiki/Perennial_plant"" title=""Perennial plant"">perennials</a> <a href=""/wiki/Native_plant"" title=""Native plant"">native</a> to <a class=""mw-redirect"" href=""/wiki/Temperateness"" title=""Temperateness"">temperate</a> and cold regions of Eurasia, Africa and North America. It is the type genus of the <a href=""/wiki/Poppy"" title=""Poppy"">poppy</a> <a href=""/wiki/Family_(biology)"" title=""Family (biology)"">family</a>, <a href=""/wiki/Papaveraceae"" title=""Papaveraceae"">Papaveraceae</a>.
</p>"
myid,Paphiopedilum,none,Asparagales,Orchidaceae,Paphiopedilum,none,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Paphiopedilum_henryanum_Orchi_001.jpg/220px-Paphiopedilum_henryanum_Orchi_001.jpg,"<p>5, see <a href=""#Subdivisions"">text</a>
</p>"
myid,Paradisea,none,none,none,none,none,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Paradisea.liliastrum.2.JPG/220px-Paradisea.liliastrum.2.JPG,"<p><i><b>Paradisea</b></i> (<b>paradise lily</b>) is a European <a href=""/wiki/Genus"" title=""Genus"">genus</a> of <a href=""/wiki/Flowering_plant"" title=""Flowering plant"">flowering plants</a> in the <a href=""/wiki/Family_(biology)"" title=""Family (biology)"">family</a> <a href=""/wiki/Asparagaceae"" title=""Asparagaceae"">Asparagaceae</a>.<sup class=""reference"" id=""cite_ref-2""><a href=""#cite_note-2"">[2]</a></sup> It was formerly classified in the family <a class=""mw-redirect"" href=""/wiki/Anthericaceae"" title=""Anthericaceae"">Anthericaceae</a> or earlier in the <a href=""/wiki/Liliaceae"" title=""Liliaceae"">Liliaceae</a>. <i>Paradisea</i> is sometimes confused with <i><a href=""/wiki/Anthericum"" title=""Anthericum"">Anthericum</a></i>.<sup class=""reference"" id=""cite_ref-PBSWiki_-_Paradisea_3-0""><a href=""#cite_note-PBSWiki_-_Paradisea-3"">[3]</a></sup>
</p>"
myid,Parkinsonia,none,Fabales,Fabaceae,Parkinsonia,none,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Starr_010209-0260_Parkinsonia_aculeata.jpg/220px-Starr_010209-0260_Parkinsonia_aculeata.jpg,"<p>See text
</p>"
myid,Parnassia,none,Celastrales,Celastraceae,Parnassia,none,https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/DwNorthernGrassofParnassus.jpg/220px-DwNorthernGrassofParnassus.jpg,"<p>About 50<sup class=""reference"" id=""cite_ref-1""><a href=""#cite_note-1"">[1]</a></sup>–70<sup class=""reference"" id=""cite_ref-2""><a href=""#cite_note-2"">[2]</a></sup>
</p>"
myid,Parochetus,Parochetus communis,Fabales,Fabaceae,Parochetus,<b>P. communis</b>,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Parochetus_communis_NZ.jpg/220px-Parochetus_communis_NZ.jpg,"<p><i><b>Parochetus communis</b></i>, known in English as <b>shamrock pea</b> or <b>blue oxalis</b>,<sup class=""reference"" id=""cite_ref-IUCN_1-1""><a href=""#cite_note-IUCN-1"">[1]</a></sup> is a species of <a href=""/wiki/Legume"" title=""Legume"">legume</a>, and the only species in the genus <i><b>Parochetus</b></i> and in the subtribe <b>Parochetinae</b>.<sup class=""reference"" id=""cite_ref-6""><a href=""#cite_note-6"">[6]</a></sup> It is a low-growing plant with blue <a class=""mw-redirect"" href=""/wiki/Papilionaceous"" title=""Papilionaceous"">papilionaceous</a> flowers and <a href=""/wiki/Clover"" title=""Clover"">clover</a>-like leaves. It is found in the mountains of Asia and <a href=""/wiki/Tropical_Africa"" title=""Tropical Africa"">tropical Africa</a>, and has been introduced to <a href=""/wiki/New_Zealand"" title=""New Zealand"">New Zealand</a>.
</p>"
myid,Parodia,none,Caryophyllales,Cactaceae,Parodia,none,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Notocactus_Magnificus%2C_Huntington_Desert_Garden.jpg/220px-Notocactus_Magnificus%2C_Huntington_Desert_Garden.jpg,"<p><i><b>Parodia</b></i> is a <a href=""/wiki/Genus"" title=""Genus"">genus</a> of <a href=""/wiki/Flowering_plant"" title=""Flowering plant"">flowering plants</a> in the cactus <a href=""/wiki/Family_(biology)"" title=""Family (biology)"">family</a> Cactaceae, <a href=""/wiki/Native_plant"" title=""Native plant"">native</a> to the uplands of Argentina, Peru, Bolivia, Brazil, Colombia and Uruguay. This genus has about 50 <a href=""/wiki/Species"" title=""Species"">species</a>, many of which have been transferred from <i>Eriocactus</i>, <i>Notocactus</i> and <i>Wigginsia</i>. They range from small globose plants to 1 m (3 ft) tall columnar cacti. All are deeply ribbed and spiny, with single flowers at or near the crown. Some species produce <a href=""/wiki/Offset_(botany)"" title=""Offset (botany)"">offsets</a> at the base. They are popular in cultivation, but must be grown indoors where temperatures fall below 10 °C (50 °F).<sup class=""reference"" id=""cite_ref-RHSAZ_1-0""><a href=""#cite_note-RHSAZ-1"">[1]</a></sup>
</p>"
myid,Parrotia,Parrotia persica,Saxifragales,Hamamelidaceae,Parrotia,<b>P. persica</b>,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Morlanwelz_Mariemont_JPG22a.jpg/220px-Morlanwelz_Mariemont_JPG22a.jpg,"<p><i><b>Parrotia persica</b></i> (commonly called <b>Persian ironwood</b>) is a <a href=""/wiki/Deciduous"" title=""Deciduous"">deciduous</a> <a href=""/wiki/Tree"" title=""Tree"">tree</a> in the <a href=""/wiki/Family_(biology)"" title=""Family (biology)"">family</a> Hamamelidaceae, closely related to the witch-hazel genus <i><a class=""mw-redirect"" href=""/wiki/Hamamelis"" title=""Hamamelis"">Hamamelis</a></i>. It is <a href=""/wiki/Native_plant"" title=""Native plant"">native</a> to northern Iran and other parts of Iran  (where it is called <i>Dəmirağac</i>) and it is <a class=""mw-redirect"" href=""/wiki/Endemic_(ecology)"" title=""Endemic (ecology)"">endemic</a> in the <a href=""/wiki/Alborz"" title=""Alborz"">Alborz</a> mountains.
</p>"
myid,Parrotiopsis,none,Saxifragales,Hamamelidaceae,none,none,https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Parrotiopsis_jacquemontiana_-_Botanischer_Garten%2C_Frankfurt_am_Main_-_DSC03275.JPG/220px-Parrotiopsis_jacquemontiana_-_Botanischer_Garten%2C_Frankfurt_am_Main_-_DSC03275.JPG,"<p><i><b>Parrotiopsis</b></i> is a <a href=""/wiki/Genus"" title=""Genus"">genus</a> of deciduous <a href=""/wiki/Shrub"" title=""Shrub"">shrub</a> or small tree in the <a href=""/wiki/Hamamelidaceae"" title=""Hamamelidaceae"">witch hazel family</a>.
</p>"
myid,Parthenocissus,none,Vitales,Vitaceae,Parthenocissus,none,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Parthenocissus_quinquefolia_fructis.jpg/220px-Parthenocissus_quinquefolia_fructis.jpg,"<p><i><b>Parthenocissus</b></i> <span class=""nowrap""><span class=""IPA nopopups""><a href=""/wiki/Help:IPA_for_English"" title=""Help:IPA for English"">/<span style=""border-bottom:1px dotted""><span title=""/ˌ/ secondary stress follows"">ˌ</span><span title=""'p' in 'pie'"">p</span><span title=""/ɑːr/ 'ar' in 'bard'"">ɑːr</span><span title=""/θ/ 'th' in 'thigh'"">θ</span><span title=""/ɪ/ or /ə/ 'e' in 'roses'"">ᵻ</span><span title=""'n' in 'no'"">n</span><span title=""/oʊ/ or /ə/ 'o' in 'omit'"">oʊ</span><span title=""/ˈ/ primary stress follows"">ˈ</span><span title=""'s' in 'sigh'"">s</span><span title=""/ɪ/ short 'i' in 'bid'"">ɪ</span><span title=""'s' in 'sigh'"">s</span><span title=""/ə/ 'a' in 'about'"">ə</span><span title=""'s' in 'sigh'"">s</span></span>/</a></span></span>,<sup class=""reference"" id=""cite_ref-1""><a href=""#cite_note-1"">[1]</a></sup> is a <a href=""/wiki/Genus"" title=""Genus"">genus</a> of tendril<sup class=""reference"" id=""cite_ref-RHSAZ_2-0""><a href=""#cite_note-RHSAZ-2"">[2]</a></sup> <a href=""/wiki/Vine"" title=""Vine"">climbing plants</a> in the grape <a href=""/wiki/Family_(biology)"" title=""Family (biology)"">family</a>, Vitaceae. It contains about 12 <a href=""/wiki/Species"" title=""Species"">species</a> <a href=""/wiki/Native_plant"" title=""Native plant"">native</a> to the Himalayas, eastern Asia and North America.<sup class=""reference"" id=""cite_ref-3""><a href=""#cite_note-3"">[3]</a></sup> Several are grown for ornamental use, notably <i>P. henryana</i>, <i>P. quinquefolia</i> and <i>P. tricuspidata</i>.<sup class=""reference"" id=""cite_ref-RHSAZ_2-1""><a href=""#cite_note-RHSAZ-2"">[2]</a></sup>
</p>"
myid,Passiflora,none,Malpighiales,Passifloraceae,Passiflora,none,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Flower_jtca002.jpg/220px-Flower_jtca002.jpg,"<p>About 500, see <a href=""/wiki/List_of_Passiflora_species"" title=""List of Passiflora species"">list</a>
</p>"
myid,Patersonia,none,Asparagales,Iridaceae,Patersonia,none,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Patersonia_sericea.jpg/220px-Patersonia_sericea.jpg,"<p><i>Genosiris</i> <small>Labill., rejected name</small>
</p>"
myid,Patrinia,none,Dipsacales,Caprifoliaceae,none,none,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Patrinia_gibbosa_1.JPG/220px-Patrinia_gibbosa_1.JPG,"<p>see text
</p>"
myid,Paulownia,none,Lamiales,Paulowniaceae,Paulownia,none,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Paulownia_imperialis_leaf_345.jpg/220px-Paulownia_imperialis_leaf_345.jpg,"<p>Between 6-17 species, including:<br/>
<i><a class=""new"" href=""/w/index.php?title=Paulownia_catalpifolia&amp;action=edit&amp;redlink=1"" title=""Paulownia catalpifolia (page does not exist)"">Paulownia catalpifolia</a></i><br/>
<i><a href=""/wiki/Paulownia_elongata"" title=""Paulownia elongata"">Paulownia elongata</a></i><br/>
<i><a class=""new"" href=""/w/index.php?title=Paulownia_fargesii&amp;action=edit&amp;redlink=1"" title=""Paulownia fargesii (page does not exist)"">Paulownia fargesii</a></i><br/>
<i><a class=""new"" href=""/w/index.php?title=Paulownia_fortunei&amp;action=edit&amp;redlink=1"" title=""Paulownia fortunei (page does not exist)"">Paulownia fortunei</a></i><br/>
<i><a href=""/wiki/Paulownia_kawakamii"" title=""Paulownia kawakamii"">Paulownia kawakamii</a></i><br/>
<i><a class=""new"" href=""/w/index.php?title=Paulownia_taiwaniana&amp;action=edit&amp;redlink=1"" title=""Paulownia taiwaniana (page does not exist)"">Paulownia taiwaniana</a></i><br/>
<i><a href=""/wiki/Paulownia_tomentosa"" title=""Paulownia tomentosa"">Paulownia tomentosa</a></i>
</p>"
myid,Pedilanthus,none,Malpighiales,Euphorbiaceae,Euphorbia,none,https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/Euphorbia_February_2008-2.jpg/220px-Euphorbia_February_2008-2.jpg,"<p><i><a class=""mw-redirect"" href=""/wiki/Euphorbia_subg._Chamaesyce"" title=""Euphorbia subg. Chamaesyce"">Chamaesyce</a></i><br/>
<i><a class=""new"" href=""/w/index.php?title=Euphorbia_subg._Esula&amp;action=edit&amp;redlink=1"" title=""Euphorbia subg. Esula (page does not exist)"">Esula</a></i><br/>
<i><a class=""new"" href=""/w/index.php?title=Euphorbia_subg._Euphorbia&amp;action=edit&amp;redlink=1"" title=""Euphorbia subg. Euphorbia (page does not exist)"">Euphorbia</a></i><br/>
<i><a class=""new"" href=""/w/index.php?title=Euphorbia_subg._Rhizanthium&amp;action=edit&amp;redlink=1"" title=""Euphorbia subg. Rhizanthium (page does not exist)"">Rhizanthium</a></i><br/>
and see <a href=""#Subgenera"">below</a>
</p>"
myid,Pediocactus,none,Caryophyllales,Cactaceae,Pediocactus,none,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Pediocactus_simpsonii.jpg/220px-Pediocactus_simpsonii.jpg,"<p>See text
</p>"
myid,Pelargonium,none,Geraniales,Geraniaceae,Pelargonium,none,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Pelargonium_cucullatum_Contour_Path_Rhodes_Mem.JPG/220px-Pelargonium_cucullatum_Contour_Path_Rhodes_Mem.JPG,"<p><i><a href=""/wiki/Pelargonium_cucullatum"" title=""Pelargonium cucullatum"">Pelargonium cucullatum</a></i><sup class=""reference"" id=""cite_ref-4""><a href=""#cite_note-4"">[n 2]</a></sup><br> <small>(L.) <a class=""mw-redirect"" href=""/wiki/W._Aiton"" title=""W. Aiton"">W. Aiton</a></small><br/><small></small>
</br></p>"
myid,Pellaea,none,Polypodiales,Pteridaceae,Pellaea,none,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Pellaea_andromedifolia_2.jpg/220px-Pellaea_andromedifolia_2.jpg,"<p>See text.
</p>"
myid,Peltandra,none,Alismatales,Araceae,Peltandra,none,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Peltandra_virginica.jpg/220px-Peltandra_virginica.jpg,"<p><i><b>Peltandra</b></i>, the <b>arrow arums</b>,<sup class=""reference"" id=""cite_ref-2""><a href=""#cite_note-2"">[2]</a></sup> is a genus of plants in the <a href=""/wiki/Araceae"" title=""Araceae"">Araceae</a> family. It is native to the eastern <a href=""/wiki/United_States"" title=""United States"">United States</a>, eastern <a href=""/wiki/Canada"" title=""Canada"">Canada</a>, and <a href=""/wiki/Cuba"" title=""Cuba"">Cuba</a>.<sup class=""reference"" id=""cite_ref-cairothebes_1-1""><a href=""#cite_note-cairothebes-1"">[1]</a></sup><sup class=""reference"" id=""cite_ref-3""><a href=""#cite_note-3"">[3]</a></sup><sup class=""reference"" id=""cite_ref-4""><a href=""#cite_note-4"">[4]</a></sup><sup class=""reference"" id=""cite_ref-5""><a href=""#cite_note-5"">[5]</a></sup>
</p>"
myid,Peltophorum,none,Fabales,Fabaceae,Peltophorum,none,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Peltophorum_pterocarpum1.JPG/220px-Peltophorum_pterocarpum1.JPG,"<p><i><b>Peltophorum</b></i> is a genus of 5–15 species of <a href=""/wiki/Flowering_plant"" title=""Flowering plant"">flowering plants</a> in the family <a href=""/wiki/Fabaceae"" title=""Fabaceae"">Fabaceae</a>, subfamily <a href=""/wiki/Caesalpinioideae"" title=""Caesalpinioideae"">Caesalpinioideae</a>. The genus is native to certain <a href=""/wiki/Tropics"" title=""Tropics"">tropical</a> regions across the world. The species are medium-sized to large <a href=""/wiki/Tree"" title=""Tree"">trees</a> growing up to 15–25 m (rarely 50 m) tall.<sup class=""reference"" id=""cite_ref-grin_1-0""><a href=""#cite_note-grin-1"">[1]</a></sup><sup class=""reference"" id=""cite_ref-rhs_2-0""><a href=""#cite_note-rhs-2"">[2]</a></sup>
</p>"
myid,Peniocereus,none,Caryophyllales,Cactaceae,Peniocereus,none,https://upload.wikimedia.org/wikipedia/en/thumb/9/99/Question_book-new.svg/50px-Question_book-new.svg.png,"<p><i><b>Peniocereus</b></i> is a <a href=""/wiki/Genus"" title=""Genus"">genus</a> of vining <a href=""/wiki/Cactus"" title=""Cactus"">cacti</a>, comprising about 18 <a href=""/wiki/Species"" title=""Species"">species</a>, found from the southwestern <a href=""/wiki/United_States"" title=""United States"">United States</a> and <a href=""/wiki/Mexico"" title=""Mexico"">Mexico</a>. They have a large underground tuber, thin and inconspicuous stems.
Its name comes from the prefix <i>penio-</i> (from the Latin <i>penis</i>, meaning ‘tail’) and <i><a href=""/wiki/Cereus_(plant)"" title=""Cereus (plant)"">Cereus</a></i>, the large genus from which it was split.<sup class=""reference"" id=""cite_ref-1""><a href=""#cite_note-1"">[1]</a></sup>
</p>"
myid,Pennisetum,none,Poales,Poaceae,Pennisetum,none,https://upload.wikimedia.org/wikipedia/commons/thumb/9/91/Starr_061114-9870_Pennisetum_polystachion.jpg/220px-Starr_061114-9870_Pennisetum_polystachion.jpg,"<p><i><b>Pennisetum</b></i> <span class=""nowrap""><span class=""IPA nopopups""><a href=""/wiki/Help:IPA_for_English"" title=""Help:IPA for English"">/<span style=""border-bottom:1px dotted""><span title=""/ˌ/ secondary stress follows"">ˌ</span><span title=""'p' in 'pie'"">p</span><span title=""/ɛ/ short 'e' in 'bed'"">ɛ</span><span title=""'n' in 'no'"">n</span><span title=""/ɪ/ or /ə/ 'e' in 'roses'"">ᵻ</span><span title=""/ˈ/ primary stress follows"">ˈ</span><span title=""'s' in 'sigh'"">s</span><span title=""/iː/ long 'e' in 'seed'"">iː</span><span title=""'t' in 'tie'"">t</span><span title=""/əm/ 'm' in 'rhythm'"">əm</span></span>/</a></span></span><sup class=""reference"" id=""cite_ref-5""><a href=""#cite_note-5"">[5]</a></sup> is a widespread <a href=""/wiki/Genus"" title=""Genus"">genus</a> of plants in the <a href=""/wiki/Poaceae"" title=""Poaceae"">grass family</a>, native to <a class=""mw-redirect"" href=""/wiki/Tropical"" title=""Tropical"">tropical</a> and warm <a class=""mw-redirect"" href=""/wiki/Temperate"" title=""Temperate"">temperate</a> regions of the world. They are known commonly as <b>fountaingrasses</b>.<sup class=""reference"" id=""cite_ref-itis_6-0""><a href=""#cite_note-itis-6"">[6]</a></sup><sup class=""reference"" id=""cite_ref-jeps_7-0""><a href=""#cite_note-jeps-7"">[7]</a></sup><sup class=""reference"" id=""cite_ref-8""><a href=""#cite_note-8"">[8]</a></sup><sup class=""reference"" id=""cite_ref-9""><a href=""#cite_note-9"">[9]</a></sup>
</p>"
myid,Penstemon,none,Lamiales,Plantaginaceae,Penstemon,none,https://upload.wikimedia.org/wikipedia/en/thumb/9/99/Question_book-new.svg/50px-Question_book-new.svg.png,"<p>See text.
</p>"
myid,Pentaglottis,Pentaglottis sempervirens,none,Boraginaceae,Pentaglottis,<b>P. sempervirens</b>,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Overblijvende_ossentong_Pentaglottis_sempervirens_closeup.jpg/220px-Overblijvende_ossentong_Pentaglottis_sempervirens_closeup.jpg,"<p><i><b>Pentaglottis sempervirens</b></i>, the <b>green alkanet</b>,<sup class=""reference"" id=""cite_ref-BSBI07_1-0""><a href=""#cite_note-BSBI07-1"">[1]</a></sup> <b>evergreen bugloss</b><sup class=""reference"" id=""cite_ref-2""><a href=""#cite_note-2"">[2]</a></sup> or <b>alkanet</b>, is a bristly, <a href=""/wiki/Perennial_plant"" title=""Perennial plant"">perennial plant</a> native to Western Europe. It grows to approximately 60 cm (24"") to 90 cm (36""), usually in damp or shaded places and often close to buildings. It has brilliant blue flowers, and retains its green leaves through the winter.  The plant has difficulty growing in acidic soil (it is <a href=""/wiki/Calcicole"" title=""Calcicole"">calcicolous</a>). The name ""alkanet"" is also used for dyer's bugloss (<i>Alkanna tinctoria</i>) and common bugloss (<i>Anchusa officinalis</i>). Green Alkanet is an <a href=""/wiki/Introduced_species"" title=""Introduced species"">introduced species</a> in the <a href=""/wiki/British_Isles"" title=""British Isles"">British Isles</a>, meaning it is not native.<sup class=""reference"" id=""cite_ref-3""><a href=""#cite_note-3"">[3]</a></sup>
</p>"
